id,name,welfare_mean,salary_mean,ft_salary_mean,ft_salary_med,pt_fe_ratio,oa_num,oa_ratio
6592,和潤企業,1434.00 ,1224.00 ,1214.00 ,978.00 ,0.23 ,0.00 ,0.00 
6598,ABC-KY,N/A,N/A,N/A,N/A,0.31 ,0.00 ,0.00 
6605,帝寶,763.00 ,644.00 ,670.00 ,635.00 ,0.25 ,9.00 ,0.00 
6606,建德工業,832.00 ,700.00 ,N/A,N/A,0.40 ,1.00 ,0.01 
6625,必應,934.00 ,808.00 ,687.00 ,630.00 ,0.35 ,1.00 ,0.00 
6641,基士德-KY,N/A,N/A,N/A,N/A,0.33 ,1.00 ,0.00 
6655,科定,907.00 ,809.00 ,766.00 ,678.00 ,0.40 ,5.00 ,0.01 
6657,華安,N/A,N/A,N/A,N/A,0.40 ,0.00 ,0.00 
6666,羅麗芬-KY,N/A,N/A,N/A,N/A,0.46 ,0.00 ,0.00 
6668,中揚光,775.00 ,650.00 ,706.00 ,609.00 ,0.20 ,6.00 ,0.01 
6669,緯穎,1310.00 ,1163.00 ,1260.00 ,957.00 ,0.33 ,8.00 ,0.00 
6670,復盛應用,1145.00 ,971.00 ,897.00 ,724.00 ,0.21 ,8.00 ,0.01 
6671,三能-KY,N/A,N/A,N/A,N/A,0.41 ,8.00 ,0.01 
6672,騰輝電子-KY,N/A,N/A,N/A,N/A,0.15 ,6.00 ,0.01 
6674,鋐寶科技,1330.00 ,1157.00 ,874.00 ,769.00 ,0.19 ,2.00 ,0.00 
6689,伊雲谷,1036.00 ,869.00 ,968.00 ,754.00 ,0.38 ,0.00 ,0.00 
6691,洋基工程,3107.00 ,2953.00 ,1434.00 ,1150.00 ,0.13 ,4.00 ,0.01 
6695,芯鼎,1904.00 ,1678.00 ,1618.00 ,1430.00 ,0.07 ,0.00 ,0.00 
6698,旭暉應材,803.00 ,673.00 ,616.00 ,516.00 ,0.28 ,2.00 ,0.01 
6706,惠特,936.00 ,807.00 ,898.00 ,663.00 ,0.13 ,14.00 ,0.02 
6715,嘉基,1778.00 ,1548.00 ,1168.00 ,1069.00 ,0.21 ,0.00 ,0.00 
6719,力智,2708.00 ,2456.00 ,2062.00 ,1717.00 ,0.18 ,0.00 ,0.00 
6743,安普新,1259.00 ,1098.00 ,944.00 ,804.00 ,0.21 ,1.00 ,0.01 
6753,龍德造船,766.00 ,654.00 ,559.00 ,644.00 ,0.11 ,0.00 ,0.00 
6754,匯僑設計,1197.00 ,1096.00 ,1013.00 ,879.00 ,0.29 ,1.00 ,0.01 
6756,威鋒電子,2888.00 ,2625.00 ,2502.00 ,1745.00 ,0.15 ,0.00 ,0.00 
6768,志強-KY,N/A,N/A,N/A,N/A,0.39 ,1.00 ,0.00 
6770,力積電,2054.00 ,1845.00 ,1677.00 ,1453.00 ,0.07 ,1.00 ,0.00 
6776,展碁國際,1358.00 ,1114.00 ,1074.00 ,928.00 ,0.44 ,0.00 ,0.00 
6781,AES-KY,N/A,N/A,N/A,N/A,0.11 ,0.00 ,0.00 
6782,視陽,1937.00 ,1732.00 ,1447.00 ,1186.00 ,0.18 ,0.00 ,0.00 
6789,采鈺,1470.00 ,1255.00 ,1334.00 ,1069.00 ,0.20 ,0.00 ,0.00 
6790,永豐實,1000.00 ,819.00 ,850.00 ,746.00 ,0.33 ,10.00 ,0.01 
6792,詠業,1032.00 ,894.00 ,815.00 ,662.00 ,0.14 ,6.00 ,0.01 
6796,晉弘,1109.00 ,934.00 ,936.00 ,773.00 ,0.30 ,0.00 ,0.00 
6799,來頡,3059.00 ,2841.00 ,1704.00 ,1562.00 ,0.18 ,0.00 ,0.00 
6806,森崴能源,1004.00 ,861.00 ,868.00 ,717.00 ,0.11 ,0.00 ,0.00 
6807,峰源-KY,N/A,N/A,N/A,N/A,0.29 ,370.00 ,0.20 
6830,汎銓,1527.00 ,1276.00 ,1342.00 ,1066.00 ,0.30 ,0.00 ,0.00 
6834,天二科技,687.00 ,574.00 ,535.00 ,495.00 ,0.13 ,0.00 ,0.00 
6835,圓裕,1150.00 ,1016.00 ,800.00 ,738.00 ,0.41 ,0.00 ,0.00 
6854,錼創科技-KY創,N/A,N/A,N/A,N/A,0.09 ,1.00 ,0.00 
6861,睿生光電,1470.00 ,1263.00 ,N/A,N/A,0.11 ,0.00 ,0.00 
6863,永道-KY,N/A,N/A,N/A,N/A,0.00 ,0.00 ,0.00 
6869,雲豹能源-創,1775.00 ,1538.00 ,N/A,N/A,0.14 ,0.00 ,0.00 
6873,泓德能源-創,1718.00 ,1540.00 ,1158.00 ,1023.00 ,0.35 ,0.00 ,0.00 
8011,台通,721.00 ,609.00 ,598.00 ,558.00 ,0.25 ,4.00 ,0.01 
8016,矽創,3953.00 ,3638.00 ,3641.00 ,3270.00 ,0.28 ,0.00 ,0.00 
8021,尖點,1022.00 ,903.00 ,752.00 ,634.00 ,0.25 ,6.00 ,0.02 
8028,昇陽半導體,1006.00 ,842.00 ,768.00 ,729.00 ,0.29 ,5.00 ,0.01 
8033,雷虎,906.00 ,774.00 ,580.00 ,561.00 ,0.20 ,0.00 ,0.00 
8039,台虹,1107.00 ,904.00 ,828.00 ,740.00 ,0.11 ,3.00 ,0.00 
8046,南電,1323.00 ,1167.00 ,1190.00 ,1131.00 ,0.03 ,0.00 ,0.00 
8070,長華*,3608.00 ,3368.00 ,2097.00 ,1325.00 ,0.30 ,9.00 ,0.00 
8072,陞泰,1193.00 ,1080.00 ,658.00 ,446.00 ,0.50 ,0.00 ,0.00 
8081,致新,2911.00 ,2647.00 ,2592.00 ,2306.00 ,0.23 ,0.00 ,0.00 
8101,華冠,1423.00 ,1212.00 ,848.00 ,815.00 ,0.14 ,0.00 ,0.00 
8103,瀚荃,1229.00 ,1050.00 ,933.00 ,788.00 ,0.43 ,0.00 ,0.00 
8104,錸寶,886.00 ,737.00 ,688.00 ,568.00 ,0.10 ,4.00 ,0.02 
8105,凌巨,965.00 ,827.00 ,830.00 ,742.00 ,0.22 ,2.00 ,0.00 
8110,華東,770.00 ,659.00 ,623.00 ,547.00 ,0.33 ,2.00 ,0.00 
8112,至上,2124.00 ,1777.00 ,1300.00 ,1198.00 ,0.18 ,0.00 ,0.00 
8114,振樺電,1076.00 ,937.00 ,689.00 ,565.00 ,0.48 ,2.00 ,0.01 
8131,福懋科,717.00 ,617.00 ,597.00 ,558.00 ,0.07 ,0.00 ,0.00 
8150,南茂,1184.00 ,975.00 ,948.00 ,857.00 ,0.21 ,5.00 ,0.00 
8163,達方,1463.00 ,1297.00 ,1210.00 ,1005.00 ,0.02 ,16.00 ,0.00 
8201,無敵,1140.00 ,916.00 ,807.00 ,752.00 ,0.14 ,0.00 ,0.00 
8210,勤誠,1215.00 ,1067.00 ,1244.00 ,1012.00 ,0.38 ,2.00 ,0.01 
8213,志超,2771.00 ,2523.00 ,1426.00 ,1210.00 ,0.33 ,0.00 ,0.00 
8215,明基材,1274.00 ,1101.00 ,1098.00 ,754.00 ,0.33 ,7.00 ,0.00 
8222,寶一,641.00 ,531.00 ,514.00 ,494.00 ,0.29 ,0.00 ,0.00 
8249,菱光,2529.00 ,2292.00 ,1483.00 ,1262.00 ,0.25 ,0.00 ,0.00 
8261,富鼎,2772.00 ,2390.00 ,1993.00 ,1492.00 ,0.16 ,1.00 ,0.01 
8271,宇瞻,1488.00 ,1293.00 ,1178.00 ,1014.00 ,0.36 ,5.00 ,0.01 
8341,日友,1340.00 ,1168.00 ,1019.00 ,828.00 ,0.08 ,4.00 ,0.01 
8367,建新國際,951.00 ,799.00 ,760.00 ,704.00 ,0.35 ,5.00 ,0.01 
8374,羅昇,1225.00 ,1047.00 ,895.00 ,816.00 ,0.25 ,0.00 ,0.00 
8404,百和興業-KY,N/A,N/A,N/A,N/A,0.43 ,18.00 ,0.00 
8411,福貞-KY,N/A,N/A,N/A,N/A,0.25 ,3.00 ,0.00 
8422,可寧衛,1296.00 ,1096.00 ,889.00 ,688.00 ,0.00 ,11.00 ,0.04 
8429,金麗-KY,N/A,N/A,N/A,N/A,0.00 ,0.00 ,0.00 
8438,昶昕,850.00 ,723.00 ,682.00 ,581.00 ,0.29 ,4.00 ,0.02 
8442,威宏-KY,N/A,N/A,N/A,N/A,0.00 ,0.00 ,0.00 
8443,阿瘦,603.00 ,494.00 ,570.00 ,515.00 ,0.60 ,10.00 ,0.02 
8454,富邦媒,970.00 ,799.00 ,842.00 ,724.00 ,0.55 ,40.00 ,0.01 
8462,柏文,1134.00 ,1014.00 ,655.00 ,541.00 ,0.48 ,6.00 ,0.00 
8463,潤泰材,918.00 ,759.00 ,673.00 ,604.00 ,0.12 ,9.00 ,0.03 
8464,億豐,2068.00 ,1841.00 ,1457.00 ,1197.00 ,0.26 ,2.00 ,0.01 
8466,美吉吉-KY,N/A,N/A,N/A,N/A,0.35 ,18.00 ,0.02 
8467,波力-KY,N/A,N/A,N/A,N/A,0.34 ,25.00 ,0.00 
8473,山林水,574.00 ,459.00 ,524.00 ,453.00 ,0.22 ,1.00 ,0.00 
8476,台境,1597.00 ,1449.00 ,972.00 ,752.00 ,0.08 ,0.00 ,0.00 
8478,東哥遊艇,1264.00 ,1151.00 ,956.00 ,877.00 ,0.18 ,6.00 ,0.01 
8481,政伸,1235.00 ,1088.00 ,1032.00 ,957.00 ,0.38 ,0.00 ,0.00 
8482,商億-KY,N/A,N/A,N/A,N/A,0.05 ,136.00 ,0.08 
8488,吉源-KY,N/A,N/A,N/A,N/A,0.22 ,0.00 ,0.00 
8499,鼎炫-KY,N/A,N/A,N/A,N/A,0.25 ,2.00 ,0.00 
8926,台汽電,1635.00 ,1376.00 ,1240.00 ,1046.00 ,0.09 ,0.00 ,0.00 
8940,新天地,816.00 ,679.00 ,498.00 ,406.00 ,0.48 ,6.00 ,0.02 
8996,高力,1086.00 ,918.00 ,845.00 ,803.00 ,0.21 ,7.00 ,0.01 
9802,鈺齊-KY,N/A,N/A,N/A,N/A,0.62 ,17.00 ,0.00 
9902,台火,878.00 ,684.00 ,523.00 ,568.00 ,0.38 ,0.00 ,0.00 
9904,寶成,969.00 ,840.00 ,899.00 ,659.00 ,0.50 ,12.00 ,0.00 
9905,大華,735.00 ,586.00 ,617.00 ,570.00 ,0.10 ,5.00 ,0.02 
9906,欣巴巴,1078.00 ,908.00 ,578.00 ,503.00 ,0.33 ,1.00 ,0.02 
9907,統一實,1068.00 ,907.00 ,901.00 ,848.00 ,0.11 ,4.00 ,0.00 
9908,大台北,1239.00 ,1059.00 ,1074.00 ,995.00 ,0.05 ,0.00 ,0.00 
9910,豐泰,1674.00 ,1490.00 ,1394.00 ,1094.00 ,0.42 ,66.00 ,0.00 
9911,櫻花,886.00 ,770.00 ,778.00 ,648.00 ,0.02 ,6.00 ,0.01 
9912,偉聯,1352.00 ,1131.00 ,879.00 ,721.00 ,0.43 ,0.00 ,0.00 
9914,美利達,1041.00 ,913.00 ,955.00 ,777.00 ,0.12 ,2.00 ,0.00 
9917,中保科,961.00 ,813.00 ,771.00 ,724.00 ,0.30 ,29.00 ,0.01 
9918,欣天然,1268.00 ,1076.00 ,936.00 ,867.00 ,0.23 ,0.00 ,0.00 
9919,康那香,705.00 ,592.00 ,543.00 ,487.00 ,0.36 ,7.00 ,0.01 
9921,巨大,1033.00 ,889.00 ,830.00 ,690.00 ,0.32 ,53.00 ,0.00 
9924,福興,718.00 ,611.00 ,559.00 ,462.00 ,0.31 ,5.00 ,0.00 
9925,新保,848.00 ,701.00 ,682.00 ,635.00 ,0.07 ,16.00 ,0.01 
9926,新海,1224.00 ,1032.00 ,1249.00 ,1246.00 ,0.25 ,0.00 ,0.00 
9927,泰銘,980.00 ,833.00 ,721.00 ,684.00 ,0.09 ,0.00 ,0.00 
9928,中視,781.00 ,647.00 ,684.00 ,614.00 ,0.21 ,2.00 ,0.00 
9929,秋雨,676.00 ,551.00 ,522.00 ,495.00 ,0.38 ,1.00 ,0.01 
9930,中聯資源,1767.00 ,1526.00 ,1435.00 ,1331.00 ,0.08 ,0.00 ,0.00 
9931,欣高,1113.00 ,949.00 ,907.00 ,859.00 ,0.20 ,0.00 ,0.00 
9933,中鼎,1444.00 ,1262.00 ,1160.00 ,1014.00 ,0.14 ,0.00 ,0.00 
9934,成霖,1519.00 ,1343.00 ,662.00 ,642.00 ,0.37 ,0.00 ,0.00 
9935,慶豐富,742.00 ,669.00 ,591.00 ,519.00 ,0.26 ,5.00 ,0.01 
9937,全國,470.00 ,396.00 ,516.00 ,423.00 ,0.48 ,7.00 ,0.00 
9938,百和,846.00 ,732.00 ,649.00 ,499.00 ,0.44 ,4.00 ,0.00 
9939,宏全,811.00 ,714.00 ,686.00 ,627.00 ,0.03 ,9.00 ,0.02 
9940,信義,1211.00 ,1050.00 ,1105.00 ,802.00 ,0.20 ,231.00 ,0.05 
9941,裕融,1709.00 ,1450.00 ,1366.00 ,1124.00 ,0.31 ,2.00 ,0.00 
9942,茂順,761.00 ,641.00 ,611.00 ,542.00 ,0.23 ,45.00 ,0.04 
9943,好樂迪,532.00 ,452.00 ,535.00 ,490.00 ,0.03 ,40.00 ,0.03 
9944,新麗,735.00 ,624.00 ,615.00 ,538.00 ,0.29 ,1.00 ,0.00 
9945,潤泰新,1076.00 ,941.00 ,641.00 ,386.00 ,0.35 ,0.00 ,0.00 
9946,三發地產,1190.00 ,1014.00 ,876.00 ,767.00 ,0.45 ,0.00 ,0.00 
9955,佳龍,938.00 ,734.00 ,556.00 ,480.00 ,0.33 ,0.00 ,0.00 
9958,世紀鋼,897.00 ,726.00 ,617.00 ,529.00 ,0.27 ,2.00 ,0.01 
