id,name,scope1_ton_CO2e,scope1_boundary,scope1_ISO,scope2_ton_CO2e,scope2_boundary,scope2_ISO,scope3_ton_CO2e,scope3_boundary,scope3_ISO,intensity_ton_CO2e,intensity_unit
2415,錩新,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2417,圓剛,8.10 ,資料涵蓋範圍為總公司,N,471.10 ,資料涵蓋範圍為總公司,N,N/A,N/A,N,0.10 ,營業額
2419,仲琦,77.00 ,僅母公司,ISO 14064,666.25 ,僅母公司,ISO 14064,135.60 ,僅母公司,ISO 14064,2.15 ,營業額
2420,新巨,326.00 ,合併財務報表之母子公司,N,5188.00 ,合併財務報表之母子公司,N,N/A,N/A,N,2.07 ,百萬營業額
2421,建準,1147.20 ,以上數據揭露以集團生產據點為主。,N,29239.71 ,以上數據揭露以集團生產據點為主。,N,N/A,N/A,N,N/A,N/A
2423,固緯,1420.00 ,母公司,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2424,隴華,70.72 ,僅母公司,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2425,承啟,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2426,鼎元,11145.25 ,母公司,ISO 14064,18404.07 ,母公司,ISO 14064,4080.08 ,母公司,ISO 14064,10.01 ,百萬營業額
2427,三商電,N/A,N/A,N,194.70 ,母公司,N,N/A,N/A,N,0.62 ,員工人數
2428,興勤,141.48 ,總公司+楠梓1廠+楠梓2廠,N,6065.29 ,總公司+楠梓1廠+楠梓2廠,N,N/A,N/A,N,0.00 ,產品
2429,銘旺科,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2430,燦坤,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2431,聯昌,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2433,互盛電,229.10 ,僅母公司,N,290.82 ,僅母公司,N,N/A,N/A,N,0.01 ,營業額
2434,統懋,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2436,偉詮電,N/A,N/A,N,1050.00 ,包含合併財務報表之母子公司,N,N/A,N/A,N,0.29 ,營業額單位為佰萬元
2438,翔耀,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2439,美律,890.89 ,母公司與部分合併財務報表之子公司,ISO14064-1:2018,23442.39 ,母公司與部分合併財務報表之子公司,ISO14064-1:2018,1136.38 ,母公司與部分合併財務報表之子公司,ISO14064-1:2018,0.67 ,營業額單位為百萬元
2440,太空梭,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2441,超豐,715.50 ,超豐電子股份有限公司營運範圍,N,107870.13 ,超豐電子股份有限公司營運範圍,N,23882.24 ,超豐電子股份有限公司營運範圍,N,N/A,N/A
2442,新美齊,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2443,昶虹,N/A,N/A,N,0.96 ,母公司,N,N/A,N/A,N,N/A,N/A
2444,兆勁,N/A,N/A,N,830.40 ,僅本公司,N,N/A,N/A,N,N/A,N/A
2449,京元電子,7111.00 ,含母子公司,ISO 14064,407079.00 ,含母子公司,ISO 14064,70678.00 ,母公司,ISO 14064,1436.26 ,營業額
2450,神腦,221.03 ,母公司新店總公司共11處辦公室,ISO 14064,347.94 ,母公司新店總公司共11處辦公室,ISO 14064,158.79 ,母公司新店總公司共11處辦公室,ISO 14064,1.64 ,人
2451,創見,37.72 ,僅母公司,N,3953.75 ,僅母公司,N,N/A,N/A,N,0.28 ,百萬營業額
2453,凌群,N/A,N/A,N,1132.00 ,母公司,N,N/A,N/A,N,0.20 ,百萬營業額
2454,聯發科,5326.00 ,僅母公司,N,61992.00 ,僅母公司,N,N/A,N/A,N,6.13 ,母公司員工人數
2455,全新,561.31 ,平鎮廠、平鎮二廠,ISO 14064,14812.21 ,平鎮廠、平鎮二廠,ISO 14064,N/A,N/A,N,15373.53 ,產品
2457,飛宏,613.00 ,合併財務報表之母子公司,N,29580.00 ,合併財務報表之母子公司,N,N/A,N/A,N,4.80 ,營業額
2458,義隆,132.73 ,義隆電子、義隆香港、義晶、義碩、義傳,AA1000,2865.08 ,義隆電子、義隆香港、義晶、義碩、義傳,AA1000,13.02 ,義隆電子、義隆香港、義晶、義碩、義傳,AA1000,0.00 ,產品
2459,敦吉,N/A,N/A,N,394.00 ,母公司及子公司敦吉檢測科技股份有限公司台北商辦大樓,N,N/A,N/A,N,N/A,N/A
2460,建通,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2461,光群雷,6.12 ,僅母公司,N,1821.75 ,僅母公司,N,N/A,N/A,N,1.35 ,百萬營業額
2462,良得電,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2464,盟立,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2465,麗臺,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2466,冠西電,N/A,N/A,N,2916.50 ,母公司宜蘭廠,N,N/A,N/A,N,0.00 ,營業額
2467,志聖,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2468,華經,0.00 ,包含合併財務報表之母子公司,N,340.00 ,包含合併財務報表之母子公司,N,0.00 ,包含合併財務報表之母子公司,N,N/A,N/A
2471,資通,N/A,N/A,N,N/A,N/A,N,244.00 ,僅母公司,N,N/A,N/A
2472,立隆電,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2474,可成,7682.41 ,僅母公司台南廠區,N,63938.74 ,僅母公司台南廠區,N,63.98 ,僅母公司台南廠區外包交通運輸之柴油,N,0.01 ,產品
2476,鉅祥,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2477,美隆電,19.94 ,母公司,N,521.78 ,母公司,N,N/A,N/A,N,N/A,N/A
2478,大毅,440.01 ,母公司,N,27881.68 ,母公司,N,862.85 ,母公司,N,0.00 ,營業額
2480,敦陽科,5.50 ,新竹總公司、台北辦事處、花蓮辦事處,N,412.50 ,新竹總公司、台北辦事處,N,N/A,N/A,N,418.00 ,營業額
2481,強茂,1479.68 ,岡山廠,N,25063.26 ,岡山廠,N,394.89 ,岡山廠,N,3.09 ,營業額
2482,連宇,N/A,N/A,N,655.05 ,僅母公司,N,N/A,N/A,N,N/A,N/A
2483,百容,N/A,N/A,N,1402.50 ,僅母公司,N,N/A,N/A,N,N/A,N/A
2484,希華,455.98 ,母公司,N,13509.53 ,母公司,N,N/A,N/A,N,4.95 ,百萬營業額
2485,兆赫,4641.42 ,僅母公司,N,N/A,N/A,N,N/A,N/A,N,0.00 ,營業額
2486,一詮,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2488,漢平,7.38 ,範疇一是針對直接來自於母公司所擁有或控制的排放源，其包含固定燃燒源、製程排放、交通運輸上之移動燃燒源及逸散性的排放源，排放係數依環保署最新公告溫室氣體排放係數管理表6.0.4版計算。,N,374.11 ,範疇二是指能源間接排放，如外購電力。電力排放係數依經濟部能源局最新公告之最新電力排碳係數計算。(母公司),N,N/A,N/A,N,0.15 ,佰萬營業額
2489,瑞軒,568.75 ,"1.範疇涵蓋母公司(含總公司/越南廠)及子公司(蘇州樂軒科技有限公司)
2.數據涵蓋直接擁有或控制的排放源所直接排放的溫室氣體",N,2023.00 ,"1.範疇涵蓋母公司(含總公司/越南廠)及子公司(蘇州樂軒科技有限公司)
2.外購電力產生溫室氣體排放",N,N/A,N/A,N,0.94 ,營業額
2491,吉祥全,88.12 ,母子公司,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2492,華新科,8836.00 ,華新科技及子公司(東莞華科電子有限公司 / 蘇州華科電子有限公司 / 廣州匯僑電子有限公司),ISO 14064,294019.00 ,華新科技及子公司(東莞華科電子有限公司 / 蘇州華科電子有限公司 / 廣州匯僑電子有限公司),ISO 14064,24987.00 ,華新科技(台灣廠)-ISO14064:2018類別3+類別4,ISO 14064,0.27 ,產品
2493,揚博,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2495,普安,N/A,N/A,N,2561.20 ,僅母公司,N,N/A,N/A,N,N/A,N/A
2496,卓越,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2497,怡利電,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2498,宏達電,199.46 ,範圍以HTC台灣區域為主，涵蓋所有HTC在台灣執行營運的母子公司組織範疇,"艾法諾國際股份有限公司 (AFNOR Asia)、台灣檢驗科技(SGS Taiwan)；ISO 14064-1:2018 , AA1000",8124.92 ,範圍以HTC台灣區域為主，涵蓋所有HTC在台灣執行營運的母子公司組織範疇,"艾法諾國際股份有限公司 (AFNOR Asia)、台灣檢驗科技(SGS Taiwan);ISO 14064-1:2018, AA1000",1729.38 ,範圍以HTC台灣區域為主，涵蓋所有HTC在台灣執行營運的母子公司組織範疇,"艾法諾國際股份有限公司 (AFNOR Asia)、台灣檢驗科技(SGS Taiwan) ; ISO 14064-1:2018, AA1000",1.59 ,單位為t-CO2e/百萬營業額
2501,國建,18.12 ,僅母公司,採用ISO14064-1:2008標準,344.77 ,僅母公司,採用ISO14064-1:2008標準,145.14 ,僅母公司,採用ISO14064-1:2008標準,3.34 ,員工人數
2504,國產,N/A,N/A,N,1425.00 ,僅總公司及汐止、台中及台南廠,N,N/A,N/A,N,2.32 ,員工數
2505,國揚,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2506,太設,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2509,全坤建,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2511,太子,N/A,N/A,N,5532.90 ,母公司,N,N/A,N/A,N,0.06 ,"平方公尺(總樓地板面積為99,150平方公尺)"
2514,龍邦,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2515,中工,47.77 ,"本次盤查範圍涵蓋中華工程股份有限公司，座落於臺北市松山區東興路
12號B1F、6F、13F、14F、15F",ISO 14064,497.60 ,"本次盤查範圍涵蓋中華工程股份有限公司，座落於臺北市松山區東興路
12號B1F、6F、13F、14F、15F",ISO 14064,N/A,N/A,N,N/A,N/A
2516,新建,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2520,冠德,N/A,N/A,N,214.70 ,冠德大樓電力使用,N,N/A,N/A,N,N/A,N/A
2524,京城,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2527,宏璟,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2528,皇普,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2530,華建,0.93 ,母公司,N,49.01 ,母公司,N,N/A,N/A,N,0.04 ,以排放量/面積計算
2534,宏盛,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2535,達欣工,49.13 ,母公司營運總部,N,205.35 ,母公司營運總部,N,53.29 ,母公司營運總部(員工通勤),N,0.00 ,營業額( /百萬 )
2536,宏普,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2537,聯上發,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2538,基泰,N/A,N/A,N,31.00 ,母公司,N,N/A,N/A,N,N/A,N/A
2539,櫻花建,12.92 ,母公司,N,2469.94 ,母公司,N,N/A,N/A,N,0.01 ,單位:樓地板面積㎡
2540,愛山林,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2542,興富發,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2543,皇昌,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2545,皇翔,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2546,根基,N/A,N/A,N,214.70 ,冠德大樓電力使用,N,N/A,N/A,N,N/A,N/A
2547,日勝生,317.66 ,日勝生/日鼎水務(查證中),ISO 14064,5305.40 ,日勝生/日鼎水務(查證中),ISO 14064,1020.72 ,日勝生/日鼎水務(查證中),ISO 14064,1.06 ,日勝生：噸CO2e/人
2548,華固,N/A,N/A,N,34.28 ,僅母公司辦公室,N,N/A,N/A,N,0.10 ,母公司樓地板面積(坪)
2597,潤弘,523791.16 ,包含合併財務報表之母子公司,N,41054.41 ,包含合併財務報表之母子公司,N,N/A,N/A,N,0.89 ,熟料生產程序
2601,益航,N/A,N/A,N,61053.00 ,合併財務報表之母子公司,N,N/A,N/A,N,N/A,N/A
2603,長榮,8227611.67 ,合併財務報表之母子公司所營運船隊、高雄貨櫃場以及台灣地區各辦公大樓。,GHG Protocol and ISO 14064-1:2018,28637.27 ,合併財務報表之母子公司所營運船隊、高雄貨櫃場以及台灣地區各辦公大樓。,GHG Protocol and ISO 14064-1:2018,4685343.23 ,合併財務報表之母子公司所營運船隊、高雄貨櫃場以及台灣地區各辦公大樓。,GHG Protocol and ISO 14064-1:2018,0.00 ,海運使用單位為g/TEU-KM，110年為42.68g / TEU-KM
2605,新興,280916.00 ,包含合併財務報表之母子公司,N,21.90 ,僅母公司,N,N/A,N/A,N,0.44 ,海哩
2606,裕民,773100.00 ,本公司所有自有船舶的直接排放,DNV VeriSustain 中等保證等級,1742.25 ,母公司辦公室外購電力之間接排放源,DNV VeriSustain 中等保證等級,40.81 ,母公司員工通勤及出差排放,DNV VeriSustain 中等保證等級,5.61 ,延噸海浬
2607,榮運,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2608,嘉里大榮,57096.21 ,嘉里大榮物流組織全部(母公司),ISO 14064,23460.04 ,嘉里大榮物流組織全部(母公司),ISO 14064,15988.26 ,嘉里大榮物流組織全部(母公司),ISO 14064,9.14 ,營業額
2609,陽明,3989792.82 ,母公司,ISO 14064,10732.65 ,母公司,ISO 14064,120928.45 ,母公司,ISO 14064,N/A,N/A
2610,華航,5878428.14 ,母公司,ISO 14064,16696.74 ,母公司,ISO 14064,3174662.23 ,包含部份合併財務報表之子公司,ISO 14064,0.77 ,航空燃油排放量/總酬載重量收益噸數公里
2611,志信,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2612,中航,362480.00 ,海岬型散裝輪船隊，貨櫃運輸曳引車及倉儲物流機具。,MARPOL Convention regulation 22A of Annex VI 防止船舶污染國際公約(MARPOL) 附錄6規則22A,N/A,N/A,N,N/A,N/A,N,102.00 ,佰萬營業額
2613,中櫃,4678.41 ,本公司,N,8948.94 ,本公司,N,N/A,N/A,N,N/A,N/A
2614,東森,38.38 ,僅母公司,N,11678.79 ,包含合併財務報表之母子公司,N,N/A,N/A,N,2.13 ,營收百萬元
2615,萬海,4917067.10 ,萬海船隊(含自有船和租船),ISO 14064,15410.53 ,台中高雄專用碼頭、台北台中高雄辦公室,N,N/A,N/A,N,76.66 ,TEU/KM
2616,山隆,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2617,台航,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2618,長榮航,4127118.71 ,僅母公司,ISO 14064,12228.01 ,僅母公司,ISO 14064,7589.29 ,僅母公司,ISO 14064,0.84 ,服務
2630,亞航,2327.92 ,本公司廠區(松山、台中、台南(含歸仁)、屏東)所產生之範疇一溫室氣體排放量。,N,25.41 ,本公司廠區(松山、台中、台南(含歸仁)、屏東)所產生之範疇二溫室氣體排放量。,N,N/A,N/A,N,0.61 ,百萬營業額
2633,台灣高鐵,1481.55 ,車站,ISO 14064,45947.49 ,車站,ISO 14064,N/A,N/A,N,37.00 ,(百萬延人公里)
2634,漢翔,4781.17 ,僅母公司,ISO 14064,62246.11 ,僅母公司,ISO 14064,23304.16 ,僅母公司,ISO 14064,2.82 ,百萬營業額
2636,台驊投控,227785.00 ,,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2637,慧洋-KY,30733.00 ,包含合併財務報表之母子公司,N,117.00 ,包含合併財務報表之母子公司,N,1792783.00 ,包含合併財務報表之母子公司,N,0.01 ,噸CO2e/海浬
2642,宅配通,14335.29 ,台灣宅配通股份有限公司,ISO 14064,4685.43 ,台灣宅配通股份有限公司,ISO 14064,N/A,N/A,N,N/A,N/A
2701,萬企,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2702,華園,N/A,N/A,N,927.36 ,僅為母公司,N,N/A,N/A,N,43665.00 ,千元營業額
2704,國賓,2477.44 ,"2021/1/1~2021/12/31以國賓大飯店為主體，包
含台北、新竹、高雄三館",N,11247.31 ,"2021/1/1~2021/12/31以國賓大飯店為主體，包
含台北、新竹、高雄三館",N,N/A,N/A,N,0.01 ,千元營業額
2705,六福,1431.73 ,母公司之主要營運地，包含總公司及南港分公司,N,9627.26 ,母公司之主要營運地，包含總公司及南港分公司,N,131.87 ,母公司之主要營運地，包含總公司及南港分公司,N,0.01 ,營業額-千元
2706,第一店,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2707,晶華,12.17 ,台北晶華,N,11290.59 ,台北晶華,N,N/A,N/A,N,4.83 ,百萬營業額
2712,遠雄來,685225.68 ,母公司,N,3657.77 ,母公司,N,N/A,N/A,N,0.00 ,營業額
2722,夏都,398.30 ,僅為母公司,N,3766.20 ,僅為母公司,N,N/A,N/A,N,N/A,N/A
2723,美食-KY,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2727,王品,N/A,N/A,N,50385.36 ,含王品、王莆(子公司)、群品(子公司),N,5411.26 ,含王品、王莆(子公司)、群品(子公司),N,2865.07 ,電費、瓦斯費單各店平均值
2731,雄獅,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2739,寒舍,2573.18 ,母公司,N,12903.61 ,母公司,N,N/A,N/A,N,0.01 ,仟元營業額
2748,雲品,1048.00 ,合併財務報表母子公司,N,6693.00 ,合併財務報表母子公司,N,N/A,N/A,N,0.13 ,樓地板面積
2753,八方雲集,550.60 ,母公司淡水廠、西螺廠、高雄廠,N,3171.90 ,母公司淡水廠、西螺廠、高雄廠,N,N/A,N/A,N,0.93 ,百萬營業額
2801,彰銀,1947.90 ,母公司之國內全數營運據點,ISO 14064,14413.31 ,母公司之國內全數營運據點,ISO 14064,13588.28 ,母公司之國內全數營運據點，盤查內容包含員工通勤、商務旅行、貨物運輸、採購商品、購買資本財、廢棄物處理、生產之產品(信用卡及金融卡等)之碳排放量,ISO 14064,2.48 ,員工人數
2809,京城銀,96.00 ,母公司總行大樓,ISO 14064,2027.00 ,母公司總行大樓及66間分行,ISO 14064,17.00 ,母公司總行大樓,ISO 14064,0.21 ,噸CO2e/淨營收(百萬元)
2812,台中銀,301.28 ,總行民權及民族大樓、南台中分行及太平員訓中心,N,1737.10 ,總行民權及民族大樓、南台中分行及太平員訓中心,N,353.85 ,總行民權及民族大樓、南台中分行及太平員訓中心,N,N/A,N/A
2816,旺旺保,N/A,N/A,N,549.00 ,總公司及17家分公司,N,N/A,N/A,N,492.00 ,人
2820,華票,N/A,N/A,N,323.00 ,總公司與5家分公司,N,N/A,N/A,N,N/A,N/A
2832,台產,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2834,臺企銀,1062.31 ,總行及國內125家分行,ISO 14064,9234.73 ,總行及國內125家分行,ISO 14064,2340.07 ,總行及國內125家分行商務旅行及採購商品與服務之碳排放量,ISO 14064,1.94 ,員工人數
2836,高雄銀,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2838,聯邦銀,47.17 ,總行、中山、桃鶯、民權、苓雅分行,ISO 14064,834.37 ,總行、中山、桃鶯、民權、苓雅分行,ISO 14064,160.50 ,總行、中山、桃鶯、民權、苓雅分行,ISO 14064,N/A,N/A
2845,遠東銀,73.93 ,僅母公司總行大樓1樓、13樓、17樓、18樓、20樓、26樓、27樓,ISO 14064,869.29 ,僅母公司總行大樓1樓、13樓、17樓、18樓、20樓、26樓、27樓,ISO 14064,204.49 ,僅母公司總行大樓1樓、13樓、17樓、18樓、20樓、26樓、27樓,ISO 14064,2.53 ,人
2849,安泰銀,2.50 ,公務車使用,N,2963.26 ,外購電力,N,N/A,N/A,N,N/A,N/A
2850,新產,N/A,N/A,N,949971.13 ,總公司及分公司,N,N/A,N/A,N,562.78 ,照明、空調等企業營運之用電
2851,中再保,N/A,N/A,N,153.14 ,母公司,N,N/A,N/A,N,N/A,N/A
2852,第一保,N/A,N/A,N,979.91 ,全公司,N,1.74 ,員工商務差旅，搭乘高鐵之碳足跡,N,N/A,N/A
2855,統一證,135.60 ,總部大樓,ISO 14064,1269.10 ,總部大樓,ISO 14064,260.96 ,總部大樓,ISO 14064,2.15 ,噸CO2e/人/年
2867,三商壽,22.25 ,僅信義總公司,ISO 14064,1108.92 ,僅信義總公司,ISO 14064,3.83 ,僅信義總公司,ISO 14064,N/A,N/A
2880,華南金,1061.18 ,本集團國內全數營運據點(含總部),ISO 14064,17279.97 ,本集團國內全數營運據點(含總部),ISO 14064,N/A,N/A,N,1.77 ,員工總數
2881,富邦金,3653.00 ,富邦金控、富邦人壽、台北富邦銀行、富邦產物及富邦證券。,ISO 14064,39241.00 ,富邦金控、富邦人壽、台北富邦銀行、富邦產物及富邦證券。,ISO 14064,34411.00 ,富邦金控、富邦人壽、台北富邦銀行、富邦產物及富邦證券。,ISO 14064,1.20 ,人(員工)
2882,國泰金,4105.41 ,包含集團(金控、人壽、銀行、產險、證券、投信、投顧、創投、期貨、私募)之國內據點，以及部份海外分支機構數據,ISO 14064,55868.85 ,包含集團(金控、人壽、銀行、產險、證券、投信、投顧、創投、期貨、私募)之國內據點，以及部份海外分支機構數據,ISO 14064,11947333.52 ,"(1) 其數值範疇包括集團(金控、人壽、銀行、產險、證券、投信、投顧、創投、期貨、私募)之國內據點運輸排放、商務差旅、營運廢棄物、採購商品排放、產品使用階段與產品生命終期排放。
(2)投資授信部位係依據「碳會計金融合作夥伴關係」(PCAF)發展之方法學計算，其中股權及債券部位係以2021年底部位計算，包括股權及公司債，授信部位涉及非上市櫃企業財報數據更新，目前可計算之最新年度的碳盤查數據為2020年，其數值包括發電專案融資、不動產抵押貸款、企業長期貸款部位碳排放。",1. 運輸排放、商務差旅、營運廢棄物、採購商品排放、產品使用階段與產品生命終期排放：ISO14064-1      2. 股權及債券、授信部位碳排放：AA1000AS v3第二查證類型高度保證等級,0.43 ,營業額
2883,開發金,1758.97 ,包含合併報表之母子公司，員工涵蓋率99.27%,ISO 14064,20270.39 ,包含合併報表之母子公司，員工涵蓋率99.27%,ISO 14064,7164.30 ,包含合併報表之母子公司，員工涵蓋率99.27%,ISO 14064,N/A,N/A
2884,玉山金,1857.30 ,100%持有合併財務報表之母子公司,ISO 14064,22104.72 ,市場基準，包含100%持有合併財務報表之母子公司,ISO 14064,49161.38 ,市場基準，包含100%持有合併財務報表之母子公司,ISO 14064,0.41 ,營收百萬元
2885,元大金,1660.71 ,公司或包含合併財務報表之母子公司之台灣營運範疇,ISO 14064,22449.12 ,公司或包含合併財務報表之母子公司之台灣營運範疇,ISO 14064,4035.19 ,公司或包含合併財務報表之母子公司之台灣營運範疇,ISO 14064,186.63 ,新台幣10億營收
2886,兆豐金,3011.15 ,包含合併財務報表母子公司之國內所有據點,ISO 14064,17178.03 ,包含合併財務報表母子公司之國內所有據點,ISO 14064,415840.08 ,包含合併財務報表母子公司之國內所有據點「外購電力上游」、「商務差旅」及「投資」,ISO 14064,0.34 ,淨收益百萬元
2887,台新金,1136.00 ,據點涵蓋台新金控、台新銀行、台新證券、台新投信、台新創投、AMC及台新投顧；台新人壽於2021年7月加入台新金控，因相關盤查數據未滿一年故本次不納入人壽數字; 2021年7~12月人壽數字為6.6噸CO2e,ISO 14064,18753.00 ,以市場基準申報；據點涵蓋台新金控、台新銀行、台新證券、台新投信、台新創投、AMC及台新投顧；台新人壽於2021年7月加入台新金控，因相關盤查數據未滿一年故本次不納入人壽數字; 2021年7~12月人壽數字為951噸CO2e,ISO 14064,4787606.10 ,據點涵蓋台新金控、台新銀行、台新證券、台新投信、台新創投、AMC及台新投顧，台新人壽於2021年7月加入台新金控，因相關盤查數據未滿一年故本次不納入人壽數字；其他間接排放項目包含產品使用(飲水機、ATM間接排放及信用卡製造之間接排放)及產業投資,ISO 14064,1.79 ,員工人數
2888,新光金,2915.24 ,100%包含合併財務報表之母子公司,ISO 14064,27260.46 ,100%包含合併財務報表之母子公司,ISO 14064,4920.17 ,100%包含合併財務報表之母子公司,ISO 14064,0.14 ,營業額
2889,國票金,335.93 ,涵蓋國票金融控股公司、國際票券金融股份有限公司(9間)、國票綜合證券股份有限公司(26間)、國票證券投資顧問股份有限公司、國票期貨股份有限公司、國票證創業投資股份有限公司、國票創業投資股份有限公司、樂天國際商業銀行股份有限公司(2間)、國旺國際融資租賃有限公司(六間)，共計48個據點,ISO 14064,3471.24 ,涵蓋國票金融控股公司、國際票券金融股份有限公司(9間)、國票綜合證券股份有限公司(26間)、國票證券投資顧問股份有限公司、國票期貨股份有限公司、國票證創業投資股份有限公司、國票創業投資股份有限公司、樂天國際商業銀行股份有限公司(2間)、國旺國際融資租賃有限公司(六間)，共計48個據點,ISO 14064,924.62 ,涵蓋國票金融控股公司、國際票券金融股份有限公司(9間)、國票綜合證券股份有限公司(26間)、國票證券投資顧問股份有限公司、國票期貨股份有限公司、國票證創業投資股份有限公司、國票創業投資股份有限公司、樂天國際商業銀行股份有限公司(2間)、國旺國際融資租賃有限公司(六間)，共計48個據點,ISO 14064,0.47 ,淨收益百萬NTD
2890,永豐金,1061.85 ,"金控及旗下5家主要子公司（永豐銀行、永豐金證券、永豐投信、永豐金租賃、永豐創業投資)
之國內所有營運據點納入統計範疇。",ISO 14064-1：2018(類別1),16757.39 ,"金控及旗下5家主要子公司（永豐銀行、永豐金證券、永豐投信、永豐金租賃、永豐創業投資)
之國內所有營運據點納入統計範疇。",ISO 14064-1：2018(類別2),7029.55 ,"金控及旗下5家主要子公司（永豐銀行、永豐金證券、永豐投信、永豐金租賃、永豐創業投資）
之國內所有營運據點納入統計範疇。",ISO 14064-1：2018(類別3~6),2.11 ,每人
2891,中信金,3377.00 ,中信銀行及金控轄下各子公司,ISO14064-1:2018,38817.00 ,中信銀行及金控轄下各子公司,ISO14064-1:2018,16678897.00 ,銀行部分授信、銀行投資、證券投資、保險投資、上市櫃及未上市櫃股權和公司債、法人授信、電廠專案融資、以及房貸之財務碳排量,N,0.23 ,營業額
2892,第一金,2470.00 ,本公司暨合併財報內子公司除「第一金證券亞洲」因係設籍於英屬維京群島之紙上公司且已盤查其實際營運之子公司「第一金和昇證券」而未列入盤查範圍外，各公司全數營運據點已完成盤查作業。,ISO 14064,19409.00 ,本公司暨合併財報內子公司除「第一金證券亞洲」因係設籍於英屬維京群島之紙上公司且已盤查其實際營運之子公司「第一金和昇證券」而未列入盤查範圍外，各公司全數營運據點已完成盤查作業。,ISO 14064,388.00 ,"1.類別三(運輸造成之間接溫室氣體排放-商務旅行) : 290公噸CO2e。涵蓋範圍為銀行、證券、投信、人壽、AMC子公司。
2.類別四(組織使用產品造成之間接溫室氣體排放-營運產生的廢棄物處理) : 98公噸CO2e。涵蓋範圍為國內全數營運據點。",ISO 14064,0.35 ,淨收益百萬NTD。本公司暨合併財報內子公司除「第一金證券亞洲」因係設籍於英屬維京群島之紙上公司且已盤查其實際營運之子公司「第一金和昇證券」而未列入盤查範圍外，各公司全數營運據點已完成盤查作業。
2897,王道銀行,225.25 ,母公司全台營運據點,ISO 14064,2772.07 ,母公司全台營運據點,ISO 14064,465.99 ,母公司全台營運據點,ISO 14064,3.97 ,員工人數
