代號,名稱,TESG評等季度,TESG評等公告日,採用永續報告書年度,採用永續報告書是否驗證,SASB主產業,SASB子產業,industry_id,E1_YoY,E1_base_YoY,E7_YoY,E7_base_YoY,E9_YoY,E9_base_YoY,E10_YoY,E10_base_YoY,E15_YoY,E15_base_YoY,E16_YoY,E16_base_YoY,E17_YoY,E17_base_YoY,E20_YoY,E20_base_YoY,E21_YoY,E21_base_YoY,S1_YoY,S1_base_YoY,S2_YoY,S2_base_YoY,S4_YoY,S4_base_YoY,S7_YoY,S7_base_YoY,S8_YoY,S8_base_YoY,S9_YoY,S9_base_YoY,S10_YoY,S10_base_YoY,S11_YoY,S11_base_YoY,S12_YoY,S12_base_YoY,S13_YoY,S13_base_YoY,S14_YoY,S14_base_YoY,S15_YoY,S15_base_YoY,S17_YoY,S17_base_YoY,S19_YoY,S19_base_YoY,S20_YoY,S20_base_YoY,S21_YoY,S21_base_YoY,S24_YoY,S24_base_YoY,G1_YoY,G1_base_YoY,G5_YoY,G5_base_YoY,G6_YoY,G6_base_YoY,G7_YoY,G7_base_YoY,G8_YoY,G8_base_YoY,G13_YoY,G13_base_YoY,G14_YoY,G14_base_YoY,G19_YoY,G19_base_YoY,G20_YoY,G20_base_YoY,G21_YoY,G21_base_YoY,G22_YoY,G22_base_YoY,G24_YoY,G24_base_YoY,E2_perf,E3_perf,E4_perf,E5_perf,E6_perf,E8_perf,E11_perf,E12_perf,E13_perf,E14_perf,S3_perf,S5_perf,S6_perf,S16_perf,S18_perf,S23_perf,S25_perf,G2_perf,G3_perf,G4_perf,E18_perf,LEVEL_110,TESG_110,LEVEL_111,TESG_111,TESG_change,LEVEL_110,TESG_110,LEVEL_111,TESG_111,TESG_change
1235,興泰,2021/12,2022/03/31,2020.0,1.0,食品與飲料,農產品,1,-0.9993271478150011,5.628638497652583,,,-0.8634880537630546,14.316687041564792,,,-1.0,inf,,,,,,,,,,,,,,,-0.5,3.0,,,,,,-1.0,,,1.5517292896093222,0.316322517207473,,-1.0,-0.08050892761680745,0.8998578102782857,0.014296463506395787,0.0632,,,0.12571009712296133,-0.13787383288307498,0.0,-0.01229629629629627,0.11111111111111122,0.07142857142857133,-1.0,inf,-1.0,inf,,,,,-0.6445959104186952,0.1714828897338402,inf,,0.40489130434782616,-0.28125,-1.0,inf,1.5,-0.6666666666666666,,,,,,,,,-5.0,1.0,0.0,0.0,0.0,-2.0,0.0,-1.0,-3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,-9.0,-1.0,-1.0,0.0,,C-,36.54,C,42.92,↑,C-,36.54,C,42.92,↑
1236,宏亞,2021/12,2022/03/31,2020.0,1.0,食品與飲料,加工食品,1,-0.7765497653741665,0.5448302174742466,,,-0.7532257168568286,0.6687863843672363,inf,,,,,,-1.0,inf,,,,,,,,,,,,-1.0,,,,,-1.0,-0.6671664167916043,,,-0.3901098901098901,1.7628083491461097,inf,,-0.8279726549366806,0.7846000000000001,1.0621951219512196,0.6942148760330579,inf,,0.10207455161583609,-0.04426750082942319,0.07139643017849115,-0.01229629629629627,-0.84375,11.19047619047619,inf,,inf,,inf,,,,1.0532458059810355,-0.5649000317359568,-1.0,-0.6575255102040816,-0.374,0.20481927710843378,,,-0.3333333333333333,0.2,inf,,,,,,,,5.0,-3.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,-0.5,1.0,2.0,0.0,1.0,1.0,-1.0,-1.0,,B,56.38,B,55.16,-,B,56.38,B,55.16,-
1256,鮮活果汁K1,2021/12,2022/03/31,2020.0,1.0,食品與飲料,無酒精飲料,2,2.076470588235294,-0.987027851964899,,,1.5272141706924314,-0.9884867811190626,,,,,,,,,,,,,,,,,,,-1.0,0.0,,,,,,-1.0,,,-0.35947116480510594,-0.34580972263644505,-1.0,0.5595238095238096,1.3050847457627122,-0.9802278820375335,0.415811707905854,1.4992458521870287,-1.0,inf,-0.3857,0.5798537055468664,,0.48148148148148145,0.041666666666666706,0.14285714285714282,4.0,inf,0.75,inf,0.0,inf,inf,,2.0480668756530824,-0.688780487804878,,,0.17647058823529416,-0.15000000000000002,,,0.0,-0.42857142857142855,,,,,,,,,0.0,1.0,0.0,0.0,0.0,-4.0,0.0,2.0,1.0,1.0,0.0,-1.0,2.0,0.0,-2.0,2.0,-8.0,0.0,2.0,0.0,,B-,49.27,C,45.38,↓,B-,49.27,C,45.38,↓
1301,台塑,2021/12,2022/03/31,2020.0,1.0,資源轉化,化學,10,-0.7425381112650961,276.5274725274725,,,-0.4412931958328209,125.63181312569522,,,-1.0,inf,,,,,,,,,,,,-1.0,,,-1.0,0.0,,,-1.0,0.0,-1.0,0.0,,,-0.6758272574312955,0.1284810126582277,-1.0,inf,0.9012875536480687,3.5389610389610384,-0.10105092966855295,-0.39540566959921797,,-1.0,-0.3333,0.0,-0.25,0.0,-0.9926083341032985,415.26923076923083,-1.0,-0.8333333333333334,-1.0,-0.6,-1.0,0.0,-1.0,1.0,1.7258992805755398,-0.1775147928994082,,,6.8125,-0.872,-1.0,inf,6.0,0.0,,,,,,,,,0.0,0.0,-2.0,0.0,-1.0,3.0,0.0,1.0,-3.0,-1.0,-2.0,1.0,0.5,2.0,2.0,-2.0,-5.0,0.0,4.0,1.0,,B,55.18,B,54.44,-,B,55.18,B,54.44,-
1303,南亞,2021/12,2022/03/31,2020.0,1.0,資源轉化,化學,10,0.3381765795431159,-0.0730637161388783,,,0.18492305972651749,-0.004820349289925564,,,,,,,,,,,,,,,,,,,-1.0,0.0,,,,,,,,,-0.47272987545927375,2.535852876666105,,-1.0,0.08410587128845882,16.848920863309353,-0.18108974358974358,-0.11363636363636363,,,0.22173355323437788,-0.13787383288307498,0.12494375281235935,-0.01229629629629627,0.6,0.19047619047619047,,,,,,,,,-0.8303846153846154,-0.39095806980557507,-1.0,inf,-0.22515856236786466,1.2740384615384617,,,-0.2,-0.2857142857142857,,,,,,,,,-2.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,-1.0,-6.0,1.0,0.0,0.0,,B+,61.0,B+,59.09,-,B+,61.0,B+,59.09,-
1304,台聚,2021/12,2022/03/31,2020.0,1.0,資源轉化,化學,10,-0.8338819061397956,3.2193819152995036,,,-0.9551887435089944,13.152619674441025,,,,,,,inf,,,,,,,,,,,,1.0,inf,,,,,,-1.0,,,2.724290780141844,0.6515373352855051,-1.0,-0.4444444444444445,0.932987012987013,18.25,0.11438965238480193,-0.2987528344671202,inf,,0.05368782161234996,-0.07894528966617691,0.6001440057602305,-0.38274074074074077,-0.9907834101382489,128.16666666666666,,,,,,,,,4.917134831460674,-0.5676988463873709,,,0.0,0.0,,,-0.5714285714285714,0.16666666666666666,-1.0,inf,,,,,,,4.0,3.0,4.0,0.0,1.0,2.0,0.0,-3.0,1.0,0.0,0.0,0.0,3.5,0.0,0.0,1.0,-10.0,0.0,-3.0,0.0,,A+,71.39,A+,70.78,-,A+,71.39,A+,70.78,-
1305,華夏,2021/12,2022/03/31,2020.0,1.0,資源轉化,化學,10,7.381823297692741,0.0841976815131177,,,0.9095364953984875,1.3494550706876174,inf,,,,,,,,,,,,,-1.0,,,,,-1.0,0.0,,,inf,,0.4864864864864865,-0.8948365703458077,,,1.5157955198161979,-0.7334796142266674,-0.5977941176470588,inf,inf,-1.0,-0.5455187014820042,0.6970059880239521,inf,,,-0.09306963603124482,,-0.2508988764044944,123.0,inf,inf,,inf,,inf,,inf,,-0.5470779220779222,0.9756254008980116,,-1.0,-0.889,0.0,inf,,-0.5,-0.42857142857142855,,,,,,,,,0.0,0.0,-3.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.5,0.0,-2.0,-1.0,-6.0,0.0,3.0,0.0,,A+,70.41,A+,70.13,-,A+,70.41,A+,70.13,-
1307,三芳,2021/12,2022/03/31,,0.0,消費品,服飾、配件與鞋類,15,-0.4433030303030303,0.0809040288241074,,,-0.5897815033338131,0.07237654320987653,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,-1.0,,,-0.3741323920199897,1.6595991561181433,,-1.0,6.285851780558229,-0.7526190476190476,0.23931623931623933,0.029023746701846966,,,0.07507875393769686,0.1428,0.0,0.010151515151515177,-0.40476190476190477,-0.5778894472361809,,,,,,,,,-0.003972194637537331,-0.34822006472491907,inf,,0.24999999999999994,-0.19999999999999996,,,-0.14285714285714285,0.0,,,,,,,,,-5.0,0.0,0.0,0.0,0.0,-7.0,0.0,-3.0,1.0,0.0,0.0,0.0,1.5,-2.0,0.0,0.0,-3.0,-1.0,-3.0,-1.0,,B+,59.95,B+,62.98,-,B+,59.95,B+,62.98,-
1308,亞聚,2021/12,2022/03/31,2020.0,1.0,資源轉化,化學,10,0.6670919942374975,-0.20422535211267603,,,2.5104735645888447,-0.30969650205761323,,,,,,,,,,,,,,,,,,,-1.0,inf,,,,,inf,,,,-0.4427947598253275,0.5417414721723519,inf,,-0.441720204536515,0.19657985566363342,-0.030850263355906696,0.16886543535620052,inf,,-0.15099871724390695,0.09140000000000001,0.15374231288435578,0.010151515151515177,107.6,-0.7487437185929648,,,,,,,,,0.48688046647230304,-0.501090909090909,,,0.12612612612612611,0.20816326530612247,,,0.4,-0.2857142857142857,inf,,,,,,,,-2.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-2.0,1.0,0.0,-1.0,0.0,1.0,-1.0,4.0,-2.0,0.0,1.0,0.0,,A,66.27,A,67.71,-,A,66.27,A,67.71,-
1309,台達化,2021/12,2022/03/31,2020.0,1.0,資源轉化,化學,10,-0.6550113192014818,-0.20422535211267603,,,-0.5769384105220016,-0.30969650205761323,,,,,,,-1.0,inf,,,,,,,,,,,-1.0,inf,,,,,inf,,,,-0.6204261663664038,-0.1469528351881293,28.999999999999996,inf,-1.0,0.4331616384596516,1.2061700526711814,0.37577639751552794,,,0.12571009712296133,0.09140000000000001,0.0,0.010151515151515177,0.0,-0.7487437185929648,,,,,,,,,0.7620137299771167,-0.1754716981132075,,,0.0,0.0,,,-0.2857142857142857,0.16666666666666666,-1.0,inf,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,1.0,1.0,0.5,1.0,-1.0,-1.0,-6.0,0.0,-1.0,0.0,,A,67.26,A+,73.64,↑,A,67.26,A+,73.64,↑
1310,台苯,2021/12,2022/03/31,2020.0,0.0,資源轉化,化學,10,-0.9897830565992,0.5740175505532239,,,-0.5897815033338131,0.5459972561088657,,,,,,,,,,,,,,,,,,,-1.0,4.0,,,,,-1.0,inf,,,-0.8618764760609747,0.16831103678929765,0.142857142857143,-0.3170731707317073,-1.0,-0.18043621943159288,3.0245098039215685,-0.04672897196261682,inf,,0.07507875393769686,-0.09727159265052052,0.0,-0.01229629629629627,-0.40476190476190477,1.0,,,,,,,,,1.6272793581327498,1.4614003590664273,,,0.0,0.0,,,2.5,-0.7142857142857143,,,,,,,,,2.0,-2.0,0.0,0.0,1.0,3.0,0.0,5.0,-2.0,0.0,-1.0,-1.0,2.5,1.0,1.0,2.0,-9.0,0.0,1.0,1.0,,B,56.33,B,54.27,-,B,56.33,B,54.27,-
1312,國喬,2021/12,2022/03/31,2020.0,0.0,資源轉化,化學,10,-0.24383618028400908,-0.0730637161388783,,,-0.36273147285666385,-0.004820349289925564,,,,,,,,,,,,,,,,,,,-1.0,0.0,,,,,,,,,0.7105409308008441,-0.4422969708232671,,-1.0,0.36639999999999984,-0.41643323996265175,0.03724604966139955,0.035046728971962614,inf,,0.12571009712296133,-0.13787383288307498,0.0,-0.01229629629629627,0.0,0.19047619047619047,,,,,,,,,0.2492378048780489,-0.7568569310600445,,,-0.050429184549356264,-0.06799999999999995,,,-0.14285714285714285,2.5,,,,,,,,,2.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,1.0,2.5,-1.0,-1.0,2.0,-8.0,0.0,0.0,0.0,,B+,62.12,B+,60.36,-,B+,62.12,B+,60.36,-
1313,聯成,2021/12,2022/03/31,2020.0,1.0,資源轉化,化學,10,-0.24383618028400908,-0.6701065924366895,,,-0.36273147285666385,-0.06379935816938749,,,,-1.0,,,,,,,,,,,,,,,inf,-1.0,,,,-1.0,inf,,,,-0.3062344139650873,-0.22428134793206175,inf,-1.0,0.19727592267135316,0.715793441387109,0.5421530479896238,0.2914572864321608,inf,,0.12571009712296133,-0.4543,0.0,-0.3333,0.0,-0.9951004409603135,,-1.0,,-1.0,,-1.0,,-1.0,0.13440860215053763,0.3468501086169443,,,0.9841269841269841,2.2101910828025475,-1.0,-1.4389561975768872,0.0,6.0,inf,,,,,,,,-4.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-5.0,-1.0,-1.0,0.0,0.0,-1.5,1.0,2.0,-2.0,-8.0,0.0,0.0,-1.0,,A,67.82,A,67.53,-,A,67.82,A,67.53,-
1314,中石化,2021/12,2022/03/31,2020.0,1.0,資源轉化,化學,10,0.517431570281951,-0.20422535211267603,,,0.704873504974105,-0.30969650205761323,,,,,,,,,,,,,,,,,,,-0.7142857142857143,0.4,,,,,1.012012012012012,inf,,,-0.3813488123424731,0.4596432552954291,inf,,-0.5151851851851852,0.32352941176470595,0.012791572610985704,0.16886543535620052,,,0.22173355323437788,0.09140000000000001,0.12494375281235935,0.010151515151515177,0.0,-0.7487437185929648,,,,,,,,,-0.38716271463614066,-4.235449735449736,,,0.0570824524312897,-0.01560874089490116,,,-0.7142857142857143,0.0,,,,,,,,,4.0,1.0,5.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,-1.0,3.0,-1.0,-1.0,0.0,-10.0,0.0,0.0,0.0,,B,54.53,B+,59.91,↑,B,54.53,B+,59.91,↑
1315,達新,2021/12,2022/03/31,,0.0,消費品,服飾、配件與鞋類,15,-0.24383618028400908,-0.0730637161388783,,,-0.36273147285666385,-0.004820349289925564,,,,,,,,,,,,,,,,,,,,-1.0,,,,,-1.0,inf,,,0.0763577319147119,0.15002457002456987,,-1.0,1.6600000000000001,-0.8432397126061397,0.07863849765258216,-0.21978021978021978,inf,,0.12571009712296133,-0.13787383288307498,0.0,-0.01229629629629627,0.0,0.19047619047619047,,,,,,,,,2.251040221914008,-0.7299625468164793,,-1.0,0.14810562571756603,0.013969732246798615,,,0.0,0.75,,,,,,,,,5.0,2.0,-3.0,0.0,-1.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,-3.0,3.0,-1.0,0.0,-6.0,0.0,0.0,1.0,,B,53.85,B,51.62,-,B,53.85,B,51.62,-
1319,東陽,2021/12,2022/03/31,2020.0,0.0,運輸,汽車零件,22,-0.6311044176706828,0.6311824434981986,,,-0.36273147285666385,-0.30969650205761323,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,inf,,,-0.6489316541672563,1.9722000252344702,-1.0,inf,-0.6697038724373576,8.09844559585492,0.06395786305492852,0.16886543535620052,,,0.12571009712296133,0.09140000000000001,0.0,0.010151515151515177,0.0638297872340426,-0.763819095477387,,,,,,,,,-0.5601246105919004,-0.23969682614874463,,,-0.14300000000000002,0.30378096479791394,,,0.0,0.0,,,,,,,,,-6.0,-2.0,0.0,0.0,1.0,-7.0,0.0,-2.0,-4.0,2.0,0.0,0.0,2.5,-4.0,1.0,1.0,-4.0,1.0,0.0,0.0,,A,65.71,B+,61.36,↓,A,65.71,B+,61.36,↓
1321,大洋,2021/12,2022/03/31,,0.0,資源轉化,化學,15,-0.8312204157233999,-0.0730637161388783,,,-0.7540482134207683,-0.004820349289925564,,,,,,,,-1.0,,,,,,,,,,,,-1.0,,,inf,,-1.0,inf,,,0.18773006134969325,-0.36779231525055595,inf,,-0.8745841650033267,-0.5543365455893254,0.23852520692249812,0.035046728971962614,inf,,,-0.13787383288307498,-0.25003749812509374,-0.01229629629629627,0.0,0.19047619047619047,inf,,inf,,inf,,inf,,-0.6806981519507188,1.7860411899313502,,,0.0,0.0,,,-0.42857142857142855,0.0,,,,,,,,,-4.0,-2.0,6.0,0.0,-1.0,-4.0,0.0,-5.0,-1.0,-1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,,B-,48.37,B,54.04,↑,B-,48.37,B,54.04,↑
1323,永裕,2021/12,2022/03/31,2020.0,0.0,資源轉化,容器與包裝,15,-0.9811278040749125,-0.0730637161388783,,,-0.9931238123626066,-0.004820349289925564,,,,,,,,,,,,,,,,,,,-1.0,inf,,,inf,,,-1.0,,,-0.7395022227255996,0.2514883061658399,inf,,-1.0,2.377222852818767,2.724604966139955,0.035046728971962614,,,0.12571009712296133,-0.13787383288307498,0.0,-0.01229629629629627,0.0,0.19047619047619047,inf,,inf,,,,,,3.1918367346938776,-0.6428571428571428,,,1.5445292620865139,-0.607,-1.0,inf,-0.42857142857142855,0.0,,,,,,,,,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.5,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,,B+,62.69,B+,63.93,-,B+,62.69,B+,63.93,-
1324,地球,2021/12,2022/03/31,,0.0,資源轉化,容器與包裝,15,-0.24383618028400908,-0.0730637161388783,,,-0.36273147285666385,-0.004820349289925564,,,,,,,,,,,,,,,,,,,3.0,-0.8,,,,,,,,,0.636547028662688,0.5612860892388452,-1.0,inf,inf,-1.0,-0.3693961573650503,0.7024922118380063,inf,,0.12571009712296133,-0.13787383288307498,0.0,-0.01229629629629627,0.0,0.19047619047619047,,,,,,,,,-0.7429149797570851,0.8826219512195123,,,-0.591,0.07296137339055789,,,1.3333333333333333,-0.5714285714285714,,,,,,,,,2.5,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.5,1.5,2.0,1.0,1.5,0.0,1.0,0.0,,B+,61.44,B+,61.09,-,B+,61.44,B+,61.09,-
1325,恒大,2021/12,2022/03/31,,0.0,消費品,服飾、配件與鞋類,3,40.28314606741573,-0.983021747424647,,,28.668083261058108,-0.9786236048796767,,,,,,,,,,,,,,,,,,,-1.0,inf,,,-1.0,inf,,,,,-0.4490063072712127,-0.5928187236516935,-0.56,inf,,-1.0,-0.5069885641677255,2.1312997347480107,,,0.12571009712296133,-0.13787383288307498,0.0,-0.01229629629629627,0.041666666666666706,0.14285714285714282,-1.0,inf,-1.0,inf,-1.0,inf,-1.0,inf,2.558610709117221,-0.6536340852130326,,,0.0,1.257336343115124,,-1.0,0.25,-0.42857142857142855,,,,,,,,,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,B-,50.25,C-,39.35,↓,B-,50.25,C-,39.35,↓
1326,台化,2021/12,2022/03/31,2020.0,1.0,資源轉化,化學,10,-0.9969731419639051,4.369706219000381,,,-0.9588129077353215,-0.681708628425229,,,inf,,,,,,,,,,,,,,,,-1.0,-0.8571428571428571,,,inf,,,,,,-0.6092015874083542,0.3421504017333214,inf,,-1.0,0.5033807829181492,4.306466729147141,-0.1690031152647975,,,-0.18093333333333333,0.18489027916014983,-0.2410668548726763,0.30143703703703695,-0.823943661971831,5.761904761904761,inf,,inf,,inf,,,,-0.5485008818342152,-2.3908421913327884,,,0.15074798619102417,-0.08139534883720927,,,-0.5714285714285714,0.0,,,,,,,,,2.0,4.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,1.0,-2.0,3.0,0.0,-1.0,3.0,0.0,2.0,1.0,,B,55.77,B+,59.05,↑,B,55.77,B+,59.05,↑
1337,再生K1,2021/12,2022/03/31,,0.0,資源轉化,化學,15,-0.9345225819756651,-0.0749713849675696,,,5.052488687782804,-0.9959027031035634,,,,,,,-1.0,inf,,,,,inf,,,,,,-1.0,-0.5,,,,,-0.78,inf,,,-0.07178217821782179,-0.7667234460259261,inf,,-0.20347222222222236,-0.5186093158012034,0.6796296296296296,-0.1588785046728972,inf,,-0.08374564779182701,-0.13787383288307498,0.0,-0.01229629629629627,-0.4000000000000001,0.19047619047619047,inf,,inf,,inf,,,,0.23157344485101933,1.6792717086834732,,,0.3280212483399734,0.8825,,,-0.3333333333333333,-0.5714285714285714,,,,,,,,,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,-3.0,0.0,0.0,-1.0,0.5,0.0,0.0,0.0,-7.0,0.0,-1.0,-1.0,,B,52.0,C,43.62,↓,B,52.0,C,43.62,↓
1338,廣華K1,2021/12,2022/03/31,2020.0,0.0,運輸,汽車零件,22,2.031558935361217,-0.749141549027089,,,-0.9910096954265009,-0.6213801030813156,,,,,,,,,,,,,,,,,,,inf,-1.0,,,,,inf,,,,-0.24644412191582007,0.2584934609483453,,-1.0,9.021786492374726,inf,-0.07148120854826824,-0.38093065693430656,,,-0.21429941804693997,0.23520861968181755,-0.1967469879518072,0.22962962962962963,inf,-1.0,,,,,,,,,2.728295819935692,-0.618638871857756,,,-0.2833675564681725,-0.026000000000000023,inf,,-0.7142857142857143,1.3333333333333333,,,,,,,,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.5,0.0,1.0,0.0,-2.0,0.0,0.0,0.0,,B+,59.79,B,53.88,↓,B+,59.79,B,53.88,↓
1339,昭輝,2021/12,2022/03/31,,0.0,運輸,汽車零件,22,-0.682136242025108,66.48611111111111,,,-0.49208241737769665,148.5208913649025,,,,,,,,,,,,,,,,,,,-1.0,0.0,,,,,,,,,0.43355965082444214,0.4195236128321631,,-1.0,-0.1693472090823085,inf,0.06282919488337095,-0.7157827202737382,,,0.2087227414330217,-0.13787383288307498,-0.12149392530373483,-0.01229629629629627,-1.0,0.19047619047619047,,,,,,,,,0.13728549141965676,2.14987714987715,,,-0.16700000000000004,0.0,,,0.0,0.4,,,,,,,,,-3.0,-2.0,0.0,0.0,-1.0,-3.0,0.0,0.0,-1.0,1.0,-3.0,-1.0,0.5,-3.0,-1.0,1.0,-12.0,-1.0,0.0,0.0,,C,42.69,B-,50.46,↑,C,42.69,B-,50.46,↑
1340,勝悅K1,2021/12,2022/03/31,,0.0,消費品,服飾、配件與鞋類,15,-0.4433030303030303,-0.7924201918540651,,,-0.5897815033338131,4.527875372886974,,,,,,,,,,,,,,,,,,,,-1.0,,,,,inf,,,,5.424812030075188,-0.6235760277365032,-1.0,inf,1.433125,-0.8118974841288502,0.1782051282051282,0.0914179104477612,inf,,0.07507875393769686,-0.26555269922879177,0.0,-0.12535257461462765,-0.40476190476190477,-0.7873417721518987,,,,,,,,,0.26601784266017836,-1.3624338624338623,,,-0.476,0.15074798619102417,-1.0,inf,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.5,2.0,0.0,-1.0,2.0,0.0,1.0,1.0,,C-,38.23,C-,37.22,-,C-,38.23,C-,37.22,-
1341,富林K1,2021/12,2022/03/31,,0.0,消費品,服飾、配件與鞋類,15,0.3381765795431159,-0.0730637161388783,,,0.18492305972651749,-0.004820349289925564,,,,,,,inf,,,,,,,,,,,,,-1.0,,,,,,-1.0,,,-0.26584134926454733,1.236230346291116,inf,-1.0,-0.6880290205562274,-0.02522395096652523,-0.03875094055680963,0.035046728971962614,,,0.22173355323437788,-0.13787383288307498,0.12494375281235935,-0.01229629629629627,0.0,0.19047619047619047,,,,,,,,,-0.4807755504436411,85.94285714285715,,,-0.035595105672969994,-0.10099999999999998,inf,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-2.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,,B,53.49,B,52.63,-,B,53.49,B,52.63,-
1342,八貫,2021/12,2022/03/31,,0.0,資源轉化,化學,15,49.33150684931507,0.8249999999999998,,,59.118277680140594,-0.9894508509770477,,,,,,,,,,,,,,,,,,,1.0,inf,,,,,,,,,6.576470588235295,-0.4839955849889625,-1.0,-0.8515815085158152,9.469945355191255,-0.47714285714285715,-0.5330284552845529,0.44140625,inf,,0.12571009712296133,-0.13787383288307498,0.0,-0.01229629629629627,0.041666666666666706,0.14285714285714282,,,-1.0,inf,,,-1.0,inf,-0.35527589545014515,13.757142857142854,,,-0.06999999999999995,0.0,,,2.5,-0.3333333333333333,,,,,,,,,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,,C,45.19,B-,49.21,↑,C,45.19,B-,49.21,↑
1402,遠東新,2021/12,2022/03/31,2020.0,1.0,消費品,服飾、配件與鞋類,3,-0.9508540852027165,1.964612568639414,,,-0.36273147285666385,1.3494550706876174,,,,,,,,,,,,,,,,,,,-1.0,-0.6666666666666666,,,,,,,,,0.3788461538461539,0.1673326449063889,,,-0.08823529411764706,2.4,-0.1275465013286094,0.11782178217821782,,,0.12571009712296133,-0.09306963603124482,0.0,-0.2508988764044944,0.0,inf,,,,,,,,,-0.021452145214521438,-1.2079615648593,,,0.0,0.0,,,0.0,0.0,inf,,,,,,,,-1.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,-3.0,-2.0,0.0,-10.0,0.0,-1.0,0.0,,A,64.71,B+,63.43,↓,A,64.71,B+,63.43,↓
1409,新纖,2021/12,2022/03/31,2020.0,1.0,消費品,服飾、配件與鞋類,3,0.5809523809523809,-0.9070796460176992,,,0.1676348547717842,-0.6698630136986301,,,0.0,4.0,,,,,,,,,-0.6153846153846154,inf,0.0,4.0,,,1.0,0.0,,,0.0,inf,-0.26814637072585484,inf,,,-0.26350445067674677,2.071535580524345,0.027522935779816536,inf,0.12847682119205295,4.033333333333333,-0.013978494623655914,-0.33428775948460987,-0.1395961369622476,0.7824726134585289,-0.4,0.0,1.5,-0.7037037037037037,,-1.0,0.0,2.0,0.0,-0.125,0.0,inf,,,-0.795,-0.9307599099878829,0.24596513879922532,inf,0.13728129205921935,-0.257,,,-0.3333333333333333,0.0,-1.0,inf,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,A,67.86,B+,63.55,↓,A,67.86,B+,63.55,↓
1410,南染,2021/12,2022/03/31,,0.0,消費品,服飾、配件與鞋類,3,0.17452471482889736,-0.749141549027089,,,0.33503084908432074,-0.6213801030813156,,,,,,,,,,,,,,,,,,,0.0,inf,,,,,0.8573264781491002,inf,,,-0.37554898985866003,-0.16763044200731142,,,0.033745781777277835,6.055555555555556,-0.12250332889480692,-0.34353146853146854,,,-0.15635991558483095,0.23520861968181755,-0.2943373493975904,0.22962962962962963,,-1.0,,,,,,,,,-0.5414462081128748,-0.631519090170593,,,0.0,2.8910505836575875,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C,45.25,B,52.73,↑,C,45.25,B,52.73,↑
