,腹,industry_id,LEVEL_111,E1,E9,E10,E17,Q4,Q7,Q11,Q15,Q3,Q13,S12,S2,S9,S21,esg_out,Q20,Q18,Q23,Q24,Q27,Q29,Q31,G6,G19,Q34_2,Q43,Q35_2,E_score,S_score,G_score,ESG_score,E1_topic_score,E2_topic_score,E3_topic_score,E4_topic_score,E5_topic_score,S1_topic_score,S2_topic_score,S3_topic_score,S4_topic_score,S5_topic_score,G1_topic_score,G2_topic_score,G3_topic_score,G4_topic_score,ESG_rating,ネ玻(じ),綪ゑ瞯,綪ゑ,ネ玻(じ),market_share,total_market_value
460,2467,21,B,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1,2.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.6,4.2,3.25,2.8440000000000003,0.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,4.0,0.0,4.0,B-,5366977.0,71.92,綪ゑㄒ禬筁50%,50货~100货,0.004057451120161857,1322745941
471,4552,21,B-,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1,1,2.0,0.0,0.0,-2147483648.0,1.0,2.0,,,,,,,0.0,2.0,1.0,,3.0,2.0,1.0,2.5,1.93,0.0,5.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,C-,5140155.0,22.53,綪ゑㄒ禬筁20%~30%,50货~100货,0.003885972990485253,1322745941
452,1558,21,A,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,3,3,1.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,3.0,2.6,4.2,3.5,3.324,3.0,0.0,0.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,0.0,5.0,4.0,B+,4405619.0,94.52,綪ゑㄒ禬筁50%,20货~50货,0.003330661515142763,1322745941
453,1583,21,B-,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,2.2,4.0,3.5,3.1180000000000003,3.0,3.0,0.0,0.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,5.0,0.0,4.0,B,4353523.0,79.96,綪ゑㄒ禬筁50%,20货~50货,0.0032912767789018676,1322745941
470,4540,21,B,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,2.4,3.6,4.25,3.366,4.0,3.0,0.0,0.0,5.0,0.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,B+,3767624.0,86.04,綪ゑㄒ禬筁50%,20货~50货,0.002848335332748528,1322745941
462,3030,21,B-,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1,1,2.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0,4.0,1.0,4.0,1.0,2.0,2.0,4.0,1.0,3.0,2.4,4.0,4.75,3.646,0.0,3.0,4.0,0.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,A,3642011.0,78.76,綪ゑㄒ禬筁50%,20货~50货,0.0027533715183783733,1322745941
451,1541,21,B+,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1,1,2.0,0.0,0.0,2.0,1.0,0.0,4.0,3.0,2.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,2.8,4.4,3.5,3.452,4.0,5.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,0.0,4.0,B+,3294509.0,99.97,綪ゑㄒ禬筁50%,20货~50货,0.002490658937504916,1322745941
475,4576,21,B+,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1,4,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,0.0,2.0,1.0,1.0,3.0,1.6,4.2,3.5,2.934,0.0,3.0,0.0,0.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,0.0,4.0,B,3151229.0,85.35,綪ゑㄒ禬筁50%,20货~50货,0.0023823388167932393,1322745941
482,8996,21,B+,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,3.2,3.4,2.25,2.9080000000000004,4.0,3.0,4.0,0.0,5.0,3.0,5.0,3.0,3.0,3.0,5.0,0.0,0.0,4.0,B,2593393.0,78.31,綪ゑㄒ禬筁50%,20货~50货,0.00196061308495824,1322745941
446,1531,21,B,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,-2147483648.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.6,2.8,2.25,2.134,0.0,3.0,0.0,0.0,5.0,0.0,5.0,3.0,3.0,3.0,5.0,0.0,0.0,4.0,C,2470065.0,97.77,綪ゑㄒ禬筁50%,20货~50货,0.0018673767376164642,1322745941
445,1530,21,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,4.2,2.25,1.86,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,3.0,3.0,5.0,0.0,0.0,4.0,C-,2410382.0,73.98,綪ゑㄒ禬筁50%,20货~50货,0.0018222562060388888,1322745941
468,3583,21,A,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1,3,2.0,0.0,0.0,-2147483648.0,1.0,0.0,1.0,2.0,3.0,1.0,4.0,1.0,0.0,2.0,4.0,1.0,3.0,2.6,3.6,3.5,3.1740000000000004,0.0,3.0,0.0,5.0,5.0,0.0,5.0,5.0,3.0,5.0,5.0,5.0,0.0,4.0,B,2215860.0,58.52,綪ゑㄒ禬筁50%,20货~50货,0.001675196975713116,1322745941
467,3563,21,B,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,1,1,2.0,0.0,0.0,2.0,1.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,0.0,1.0,1.0,3.0,3.0,5.0,3.5,3.68,3.0,3.0,4.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,4.0,A,2111950.0,80.58,綪ゑㄒ禬筁50%,20货~50货,0.0015966406960987228,1322745941
472,4555,21,B-,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1,1,2.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,3.6,3.25,2.85,0.0,5.0,0.0,0.0,5.0,4.0,5.0,3.0,3.0,3.0,5.0,4.0,0.0,4.0,B-,2070810.0,88.15,綪ゑㄒ禬筁50%,20货~50货,0.0015655387295571371,1322745941
443,1527,21,B-,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1,3,2.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,3.4,2.25,2.05,0.0,0.0,0.0,0.0,5.0,3.0,5.0,3.0,3.0,3.0,5.0,0.0,0.0,4.0,C,2041439.0,5.7,綪ゑㄒ禬筁0%~10%,20货~50货,0.0015433341632155497,1322745941
444,1528,21,B,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1,2.0,0.0,0.0,-2147483648.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.6,3.2,2.25,2.234,0.0,3.0,0.0,0.0,5.0,0.0,5.0,5.0,3.0,3.0,5.0,0.0,0.0,4.0,C,1880625.0,71.7,綪ゑㄒ禬筁50%,10货~20货,0.0014217582845714436,1322745941
449,1539,21,B,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,3.2,3.25,2.36,0.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0,4.0,4.0,5.0,4.0,0.0,4.0,C,1861244.0,96.44,綪ゑㄒ禬筁50%,10货~20货,0.0014071061889578689,1322745941
473,4560,21,C,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1,1,2.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,3.6,3.25,2.85,0.0,5.0,0.0,0.0,5.0,4.0,5.0,3.0,3.0,3.0,5.0,4.0,0.0,4.0,B-,1813841.0,22.91,綪ゑㄒ禬筁20%~30%,10货~20货,0.0013712693751520648,1322745941
458,2243,21,C-,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,2.0,1.0,0.0,,,,,,,0.0,2.0,1.0,,3.0,1.6,0.8,2.5,1.724,0.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,C-,1698196.0,25.95,綪ゑㄒ禬筁20%~30%,10货~20货,0.0012838413994422531,1322745941
456,1597,21,B,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,1.0,3.0,2.6,2.8,3.5,2.974,3.0,0.0,0.0,5.0,5.0,0.0,5.0,3.0,3.0,3.0,5.0,5.0,0.0,4.0,B,1672189.0,88.48,綪ゑㄒ禬筁50%,10货~20货,0.0012641800274479165,1322745941
476,4583,21,B-,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,4.0,,3.0,3.4,0.2,2.25,2.186,4.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,C,1531856.0,79.84,綪ゑㄒ禬筁50%,10货~20货,0.0011580878478008498,1322745941
464,3167,21,B+,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,1,2.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,4.0,0.0,2.0,1.0,1.0,3.0,2.2,4.4,3.5,3.218,3.0,3.0,0.0,0.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,0.0,4.0,B+,1467301.0,90.14,綪ゑㄒ禬筁50%,10货~20货,0.0011092840692376012,1322745941
461,2493,21,C-,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1,1,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,3.0,2.0,4.4,2.25,2.69,0.0,5.0,0.0,0.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,0.0,0.0,4.0,B-,1212552.0,50.35,綪ゑㄒ禬筁50%,10货~20货,0.0009166930416609761,1322745941
480,6706,21,B-,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,4.0,1.0,0.0,2.0,4.0,1.0,3.0,1.6,3.2,3.5,2.684,0.0,3.0,0.0,0.0,5.0,0.0,4.0,4.0,3.0,5.0,5.0,5.0,0.0,4.0,B-,1069770.0,73.99,綪ゑㄒ禬筁50%,10货~20货,0.0008087494104810865,1322745941
466,3535,21,C,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,1.0,4.0,2.0,0.0,1.0,1.0,3.0,1.0,5.0,3.5,2.9000000000000004,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,4.0,B,833862.0,66.07,綪ゑㄒ禬筁50%,5货~10货,0.0006304022368570625,1322745941
479,6606,21,C-,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2.0,0.0,0.0,0.0,1.0,2.0,,,,,,,0.0,1.0,1.0,,3.0,0.6,1.6,2.25,1.444,0.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,C-,538936.0,96.59,綪ゑㄒ禬筁50%,5货~10货,0.00040743727370092154,1322745941
474,4562,21,C,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1,2.0,0.0,0.0,-2147483648.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,4.0,1.0,3.0,1.6,3.2,3.25,2.5940000000000003,0.0,3.0,0.0,0.0,5.0,0.0,5.0,5.0,3.0,3.0,5.0,4.0,0.0,4.0,B-,416890.0,82.92,綪ゑㄒ禬筁50%,2货~5货,0.0003151701223024203,1322745941
448,1538,21,C,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1,2.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,3.0,1.6,4.4,2.25,2.5340000000000003,0.0,3.0,0.0,0.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,0.0,0.0,4.0,C,358586.0,74.77,綪ゑㄒ禬筁50%,2货~5货,0.0002710921189664796,1322745941
450,1540,21,C,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,-2147483648.0,1.0,0.0,1.0,3.0,1.0,4.0,1.0,4.0,0.0,2.0,1.0,1.0,3.0,1.0,3.6,3.5,2.55,0.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0,5.0,5.0,5.0,5.0,0.0,4.0,C,334066.0,98.09,綪ゑㄒ禬筁50%,2货~5货,0.00025255492354597217,1322745941
477,6215,21,B+,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,1,2.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0,4.0,1.0,3.0,2.2,4.2,2.25,2.718,3.0,3.0,0.0,0.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,0.0,0.0,4.0,B-,298775.0,39.29,綪ゑㄒ禬筁30%~40%,2货~5货,0.00022587481899519207,1322745941
463,3055,21,C,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1,1,2.0,2.0,2.0,-2147483648.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0,2.4,4.0,4.75,3.646,4.0,3.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,A,,83.56,綪ゑㄒ禬筁50%,,,1322745941
481,8374,21,B-,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1,1,2.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,3.6,3.5,2.9400000000000004,0.0,5.0,0.0,0.0,5.0,4.0,5.0,3.0,3.0,3.0,5.0,5.0,0.0,4.0,B,,55.31,綪ゑㄒ禬筁50%,,,1322745941
101,2239,22,B-,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1,2.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,3.0,1.0,3.8,3.75,2.6899999999999995,0.0,0.0,0.0,0.0,5.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,0.0,5.0,B-,23837140.0,1.83,綪ゑㄒ禬筁0%~10%,200货~500货,0.039643433582351575,601288482
96,2204,22,A,1.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,3,3,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,3.6,4.0,2.25,3.214,3.0,5.0,0.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,0.0,0.0,4.0,B+,19382270.0,1.53,綪ゑㄒ禬筁0%~10%,100货~200货,0.03223456058152133,601288482
87,1522,22,A,1.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1,4,2.0,0.0,0.0,-2147483648.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.6,2.8,2.25,2.524,0.0,5.0,3.0,0.0,5.0,0.0,5.0,3.0,3.0,3.0,5.0,0.0,0.0,4.0,C,18563651.0,94.62,綪ゑㄒ禬筁50%,100货~200货,0.03087311923596767,601288482
81,1319,22,B+,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1,1,2.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,2.8,4.4,3.25,3.362,3.0,3.0,3.0,0.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,0.0,4.0,B+,13827473.0,82.56,綪ゑㄒ禬筁50%,100货~200货,0.022996404245109087,601288482
95,2201,22,A+,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1,1,0.0,2.0,2.0,2.0,1.0,0.0,4.0,3.0,4.0,1.0,4.0,1.0,2.0,0.0,4.0,1.0,3.0,2.0,5.0,3.5,3.29,0.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,4.0,B+,11883242.0,0.01,綪ゑㄒ禬筁0%~10%,100货~200货,0.019762962963258624,601288482
111,6605,22,B,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,3,1,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,3.4,3.2,2.25,2.9360000000000004,4.0,3.0,0.0,5.0,5.0,0.0,5.0,5.0,3.0,3.0,5.0,0.0,0.0,4.0,B,10008488.0,94.01,綪ゑㄒ禬筁50%,100货~200货,0.016645068547978606,601288482
105,4551,22,B,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1,2.0,0.0,0.0,-2147483648.0,1.0,0.0,1.0,3.0,4.0,1.0,4.0,1.0,0.0,1.0,4.0,4.0,3.0,1.0,3.6,2.25,2.1,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,3.0,5.0,5.0,4.0,0.0,0.0,C,7325928.0,81.94,綪ゑㄒ禬筁50%,50货~100货,0.012183715835754193,601288482
110,5288,22,A,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1,1,1.0,0.0,0.0,2.0,1.0,0.0,,,,,,,0.0,0.0,4.0,,3.0,2.4,1.4,1.25,1.736,0.0,3.0,4.0,0.0,5.0,3.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,C-,6608335.0,52.35,綪ゑㄒ禬筁50%,50货~100货,0.010990290347853362,601288482
91,1536,22,C,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,3,3,2.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,4.0,1.0,3.0,3.4,3.4,3.5,3.436,0.0,3.0,4.0,5.0,5.0,0.0,5.0,4.0,5.0,3.0,5.0,0.0,5.0,4.0,B+,6223373.0,95.65,綪ゑㄒ禬筁50%,50货~100货,0.010350061885935144,601288482
82,1338,22,B,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1,1,2.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,1.0,,3.0,2.6,1.0,1.25,1.714,3.0,5.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,C-,6160110.0,25.16,綪ゑㄒ禬筁20%~30%,50货~100货,0.01024484949305914,601288482
99,2233,22,B,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1,1,2.0,0.0,2.0,-2147483648.0,1.0,2.0,1.0,3.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,1.8,4.0,4.5,3.322,0.0,4.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,B+,3539236.0,80.86,綪ゑㄒ禬筁50%,20货~50货,0.005886086472549461,601288482
103,2250,22,C,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,4.0,1.0,4.0,0.0,0.0,1.0,1.0,3.0,1.0,3.6,2.25,2.1,0.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0,5.0,5.0,5.0,0.0,0.0,4.0,C,3430233.0,57.32,綪ゑㄒ禬筁50%,20货~50货,0.005704804104330074,601288482
97,2228,22,B-,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1,3,2.0,2.0,0.0,2.0,1.0,0.0,4.0,3.0,4.0,1.0,1.0,2.0,0.0,0.0,4.0,4.0,3.0,2.4,4.6,1.25,2.536,0.0,3.0,4.0,0.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,0.0,0.0,0.0,C,2923161.0,100.0,綪ゑㄒ禬筁50%,20货~50货,0.004861495085149494,601288482
112,9942,22,B,-2147483648.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,False,False,2.0,0.0,2.0,-2147483648.0,1.0,0.0,,,,,,,2.0,1.0,1.0,,3.0,1.0,1.8,3.5,2.1,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,4.0,1.0,5.0,4.0,5.0,0.0,C,2879472.0,95.33,綪ゑㄒ禬筁50%,20货~50货,0.00478883611810146,601288482
107,4566,22,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0,4.0,1.0,3.0,0.0,4.0,3.25,2.17,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,0.0,4.0,C,2850284.0,82.68,綪ゑㄒ禬筁50%,20货~50货,0.0047402936948324915,601288482
86,1521,22,B+,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1,1,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,1.6,4.6,3.5,3.034,0.0,3.0,0.0,0.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,0.0,5.0,4.0,B,2786931.0,53.85,綪ゑㄒ禬筁50%,20货~50货,0.004634931623386726,601288482
90,1533,22,A,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1,3,2.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,4.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,2.4,4.2,4.5,3.606,4.0,3.0,0.0,0.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,A,2554941.0,71.31,綪ゑㄒ禬筁50%,20货~50货,0.004249110163397409,601288482
108,4571,22,C,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1,3,1.0,0.0,0.0,2.0,1.0,0.0,,,,,,,0.0,0.0,4.0,,3.0,1.8,1.4,1.25,1.502,0.0,0.0,4.0,0.0,5.0,3.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,C-,2538284.0,65.28,綪ゑㄒ禬筁50%,20货~50货,0.00422140798632494,601288482
104,2497,22,B+,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,3,4,0.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.6,4.2,2.25,3.264,4.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,0.0,0.0,4.0,B+,2530092.0,92.14,綪ゑㄒ禬筁50%,20货~50货,0.004207783910286178,601288482
94,2115,22,B,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,0.6,3.2,3.5,2.294,0.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,3.0,5.0,5.0,0.0,4.0,C,2101539.0,100.0,綪ゑㄒ禬筁50%,20货~50货,0.003495059464651445,601288482
83,1339,22,B-,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1,1,1.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,4.6,3.25,3.1,0.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,0.0,4.0,B,2026613.0,42.0,綪ゑㄒ禬筁40%~50%,20货~50货,0.0033704503922295324,601288482
93,1587,22,C,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1,1,2.0,0.0,0.0,-2147483648.0,1.0,0.0,4.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,3.2,3.5,2.84,0.0,5.0,0.0,0.0,5.0,0.0,5.0,5.0,3.0,3.0,5.0,5.0,0.0,4.0,B-,1967370.0,89.58,綪ゑㄒ禬筁50%,10货~20货,0.0032719236421362217,601288482
106,4557,22,B-,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1,1,2.0,0.0,0.0,-2147483648.0,1.0,1.0,,,,,,,0.0,0.0,1.0,,3.0,1.6,1.0,1.25,1.324,0.0,3.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,C-,1899507.0,95.91,綪ゑㄒ禬筁50%,10货~20货,0.0031590610112501704,601288482
88,1524,22,B-,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,4.0,3.0,1.8,3.8,1.25,2.1020000000000003,0.0,0.0,4.0,0.0,5.0,3.0,5.0,3.0,3.0,5.0,5.0,0.0,0.0,0.0,C,1582524.0,62.82,綪ゑㄒ禬筁50%,10货~20货,0.002631888099263475,601288482
92,1568,22,B+,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1,3,1.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0,2.25,2.2,0.0,0.0,0.0,0.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,0.0,0.0,4.0,C,1519173.0,78.51,綪ゑㄒ禬筁50%,10货~20货,0.0025265293540081483,601288482
98,2231,22,B,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2,1.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,1.6,4.0,2.5,2.524,0.0,3.0,0.0,0.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,0.0,0.0,5.0,C,1470889.0,68.17,綪ゑㄒ禬筁50%,10货~20货,0.0024462284644261654,601288482
